"","COUNTRY.x","FISHNET_ID","Latitude","Longitude","rapeseed_HgHa","AET_mean","rapeseed_Fertilizer","Pesticide","GDP_Mean","FISHNET_ID.1"
"17224","Turkey",58623,40.0912,38.7398,0.472793020052052,2.43543290747348,1.77284588360247,5.33782451404581,3.5953428256262,58623
"17230","United States",58630,32.846,-81.6345,0.275195733186803,2.94587872253556,2.22369942242266,6.47257508985315,4.55253120853509,58630
"17235","United States",58635,37.9899,-118.465,0.217812453992777,2.3941597180799,2.13348609974069,6.47257508985315,4.55253120853509,58635
"17237","Bosnia and Herzegovina",58637,45.3835,15.3836,0.433228502853242,2.54008728822662,2.19401789525232,0,3.16927450599899,58637
"17243","Italy",58643,41.8649,15.3467,0.159281232586062,2.73111609436787,1.90318889118317,5.76804136889562,4.34930177402526,58643
"17246","Canada",58647,55.6394,-110.381,0.0353536243091437,2.3561397226961,1.67698372701722,5.43420630841758,4.37324138608759,58647
"17248","Kazakhstan",58650,53.0152,68.3842,0.220897694188361,2.10386478154511,0.728425964288769,4.50851625226694,3.17598650936112,58650
"17251","Russian Federation",58653,52.47,42.333,0.278753595467004,2.53766920916587,1.31398687857674,5.32502074550366,3.33487843404016,58653
"17260","Poland",58664,49.6405,22.5701,0.407040900767038,2.63532214885193,2.04492436632874,4.79177483365164,3.67849955374174,58664
"17265","Russian Federation",58672,56.6424,68.3842,0.278753595467004,2.2300381546318,1.25727385711631,5.32502074550366,3.33487843404016,58672
"17272","Russian Federation",58683,59.0367,99.8252,0.0226639839881825,2.39821910830565,1.23080556365686,5.32502074550366,3.33487843404016,58683
"17273","India",58684,24.1295,88.1471,0.262218239069234,2.91525218065012,2.10090548038013,5.50520154772776,2.65874601931954,58684
"17276","Russian Federation",58688,50.7932,118.69,0.263805082515877,2.37465016713543,1.23511749201564,5.32502074550366,3.33487843404016,58688
"17282","United Kingdom",58694,54.6074,-3.30192,0.520310774949469,2.69407741631174,2.42445603377272,5.3694440804306,4.4645225202218,58694
"17284","Ukraine",58698,49.0536,26.1634,0.164758537643637,2.61729371797163,1.41181986453761,5.28195781643865,2.91918067636586,58698
"17289","India",58706,23.3024,79.164,0.21067894194978,2.77236973777012,1.75694851393684,5.50520154772776,2.65874601931954,58706
"17290","Poland",58707,50.2203,19.8752,0.484973695743253,2.67976847523256,2.2790626460094,4.79177483365164,3.67849955374174,58707
"17291","China",58708,37.2755,93.537,0.2249000306071,2.31742902878042,2.21354937195259,6.95136909386879,2.99627669770714,58708
"17295","Mexico",58712,27.3827,-105.889,0.363611969175787,2.67583832899166,1.96562143087823,5.19781516944518,3.82053390533369,58712
"17298","Canada",58716,56.6424,-117.567,0.264204430347625,2.55029388547233,1.97291428497279,5.43420630841758,4.37324138608759,58716
"17306","Sweden",58724,56.6424,14.4853,0.256835488507196,2.63975321665784,2.34621018742913,4.11223623086894,4.48925689329624,58724
"17309","France",58727,42.7943,-1.6844,0.390942506641527,2.5090023921872,2.35452040433804,5.83682522770016,4.39150652613484,58727
"17310","Mexico",58730,26.5779,-103.194,0.27261505196259,2.2484549644193,1.97089689635491,5.19781516944518,3.82053390533369,58730
"17311","Russian Federation",58731,53.5535,34.2482,0.25354568075045,2.50787192788644,1.32561265946884,5.32502074550366,3.33487843404016,58731
"17318","Greece",58743,38.703,27.1788,0.434908503191607,2.67311420172694,1.85428418579133,4.86861505347097,4.14310934368233,58743
"17319","Greece",58743,38.703,27.1788,0.434908503191607,2.67311420172694,1.85428418579133,4.86861505347097,4.14310934368233,58743
"17321","China",58745,38.6973,98.0286,0.317219953555394,2.25493487641774,2.12495909259934,6.95136909386879,2.99627669770714,58745
"17322","Russian Federation",58746,56.1441,41.4347,0.221227880837083,2.5314485032289,1.3119070323734,5.32502074550366,3.33487843404016,58746
"17324","Canada",58749,52.47,-95.1092,0.0253918826981369,2.71428484282137,1.51077578631686,5.43420630841758,4.37324138608759,58749
"17326","United Kingdom",58752,56.6453,-3.48623,0.403996700802066,2.68800113292565,2.44580405478318,5.3694440804306,4.4645225202218,58752
"17328","Russian Federation",58756,57.1341,41.4347,0.278753595467004,2.53987852693489,1.30511897370596,5.32502074550366,3.33487843404016,58756
"17332","China",58760,24.1295,112.402,0.231252784127122,2.92927900440622,2.32761338480568,6.95136909386879,2.99627669770714,58760
"17346","Russian Federation",58776,58.0981,69.2825,0.115242985006528,2.29073003902417,1.25288080528616,5.32502074550366,3.33487843404016,58776
"17355","China",58786,32.0845,107.012,0.429359329584416,2.8203109501124,2.32166831456724,6.95136909386879,2.99627669770714,58786
"17357","India",58789,29.7614,80.0623,0.126054342551256,2.85043106186462,1.77561940202513,5.50520154772776,2.65874601931954,58789
"17359","Switzerland",58791,46.013,9.99369,0.400856027034547,2.610774196084,2.24740943434232,4.0365889767554,4.61485920938652,58791
"17364","China",58796,23.3024,102.52,0.388020341702764,2.89585810863324,2.22948706939666,6.95136909386879,2.99627669770714,58796
"17365","Kazakhstan",58800,48.4596,81.8589,0.143275093650086,2.36256998192753,0.672979997151514,4.50851625226694,3.17598650936112,58800
"17366","Morocco",58801,31.8277,-9.44485,0.247856408741115,2.2732493695601,1.49130392364252,4.97335418216401,3.16095306782485,58801
"17367","China",58802,31.3165,113.3,0.457058399910301,2.87206778092538,2.50359334845911,6.95136909386879,2.99627669770714,58802
"17369","China",58804,46.6353,120.486,0.269561729092513,2.50458007769688,2.2159606732885,6.95136909386879,2.99627669770714,58804
"17372","United States",58808,47.8586,-108.584,0.305909043101155,2.30726038742048,2.24095254076369,6.47257508985315,4.55253120853509,58808
"17374","China",58810,40.7776,81.8589,0.330735456045379,1.44748104691118,2.33443240967722,6.95136909386879,2.99627669770714,58810
"17375","China",58811,28.1817,104.317,0.321046374355071,2.74843953847534,2.40474061921068,6.95136909386879,2.99627669770714,58811
"17376","China",58812,29.7614,93.537,0.324419761621769,2.58187383876784,2.21520005246894,6.95136909386879,2.99627669770714,58812
"17377","India",58813,24.9512,79.164,0.167258943622881,2.72367063547898,2.02217150718169,5.50520154772776,2.65874601931954,58813
"17385","Lithuania",58822,55.1279,23.4684,0.41820138861827,2.67857798910485,1.68893608571069,3.73957234445009,3.5631114768111,58822
"17386","China",58823,22.4701,109.707,0.370802657099073,2.96324377565562,2.38249501048921,6.95136909386879,2.99627669770714,58823
"17388","Canada",58826,55.6394,-100.499,0.0722834653306727,2.55502963660204,1.78095605913043,5.43420630841758,4.37324138608759,58826
"17391","United States",58830,45.3835,-87.0244,0.0562300035782647,2.77614750167771,1.89381357512425,6.47257508985315,4.55253120853509,58830
"17395","Turkey",58834,38.6973,42.333,0.421100994526206,2.4020002358682,1.6500089844541,5.33782451404581,3.5953428256262,58834
"17397","China",58836,37.2755,117.792,0.357748996631745,2.71384041382634,2.44205584148374,6.95136909386879,2.99627669770714,58836
"17398","Norway",58837,59.5014,5.54734,0.243313710134936,2.66943864487536,2.2128419061249,3.68133170596917,4.59846060627,58837
"17400","Spain",58839,38.9077,1.51776,0.128117212099371,2.50949054784379,2.02249351913229,5.40708143378234,4.21334781739129,58839
"17402","Turkey",58843,39.3978,38.7398,0.446338663271834,2.36692300841819,1.71866558268114,5.33782451404581,3.5953428256262,58843
"17405","Ethiopia",58847,8.57503,37.8415,0.0950630405732855,2.8375264368208,1.08675272856137,3.63648789635337,2.09437779351545,58847
"17406","India",58848,17.3749,73.7741,0.156035679007195,2.78957231891944,1.85880546784216,5.50520154772776,2.65874601931954,58848
"17415","Turkey",58858,38.6973,34.2482,0.492799193250721,2.60760180581252,1.81511308045175,5.33782451404581,3.5953428256262,58858
"17418","China",58863,35.826,94.4353,0.351747062490899,2.31686857629,2.17732366224574,6.95136909386879,2.99627669770714,58863
"17424","China",58872,49.0536,125.876,0.312909946871045,2.6284467104668,2.22044614337899,6.95136909386879,2.99627669770714,58872
"17425","Russian Federation",58873,58.5705,41.4347,0.200713729586872,2.56977089767804,1.29321983248356,5.32502074550366,3.33487843404016,58873
"17427","Kazakhstan",58876,42.7943,78.2657,0.221679822248562,1.59020205566347,1.15787884046082,4.50851625226694,3.17598650936112,58876
"17436","China",58889,40.7776,97.1303,0.157680912315572,2.06208930743669,2.21368071833266,6.95136909386879,2.99627669770714,58889
"17445","Canada",58900,49.6405,-114.872,0.346618846775689,2.43374126856559,1.97791508510896,5.43420630841758,4.37324138608759,58900
"17450","Ukraine",58904,50.2203,26.1634,0.319081216121687,2.61861768786413,1.41155041413777,5.28195781643865,2.91918067636586,58904
"17455","Moldova",58912,48.4596,27.0617,0.122343833713793,2.61026081181401,1.33162772019452,0,2.73977001704329,58912
"17459","India",58917,18.2354,76.469,0.0932898672913228,2.72883429380971,1.86706531071246,5.50520154772776,2.65874601931954,58917
"17462","Pakistan",58920,32.0845,71.0791,0.286147792723901,2.18442101081906,2.32565148373102,5.06566932773143,2.7175806602292,58920
"17463","China",58921,42.7943,92.6387,0.0655037397839384,1.26197053460407,2.33389772723821,6.95136909386879,2.99627669770714,58921
"17465","Myanmar",58924,24.1295,98.9269,0.26467356560759,2.900066244003,2.32830244202888,3.59228781595213,2.23757342070395,58924
"17467","Laos",58928,22.4701,102.52,0.0916909985584761,2.92179017616086,1.91062327065352,1.17609125905568,2.5001937426211,58928
"17479","Russian Federation",58941,58.0981,47.7229,0.158147011393504,2.44385877869143,1.28000469811821,5.32502074550366,3.33487843404016,58941
"17480","China",58942,39.3978,113.3,0.348244390245177,2.60885063978271,2.23935222355444,6.95136909386879,2.99627669770714,58942
"17487","Hungary",58953,46.6353,18.9768,0.445603423877747,2.72274814744088,2.0681879188866,4.61162773146829,3.74727443427803,58953
"17488","Russian Federation",58954,58.5705,74.6724,0.00539503188670614,2.36783273521163,1.24581572772753,5.32502074550366,3.33487843404016,58954
"17489","India",58955,22.4701,73.7741,0.328584030335578,2.73011386751069,1.78405187430276,5.50520154772776,2.65874601931954,58955
"17491","Portugal",58958,42.1292,-7.0743,0.0868284634221721,2.59911270909097,2.12936924874717,5.03344788228798,4.09994418754491,58958
"17492","India",58960,25.7674,80.9606,0.227371423960504,2.72119702110948,2.07090923039127,5.50520154772776,2.65874601931954,58960
"17494","Russian Federation",58966,44.1032,43.2314,0.278753595467004,2.53455489525652,1.29465045910964,5.32502074550366,3.33487843404016,58966
"17496","Mexico",58969,25.2497,-108.302,0.25415084545396,2.53023019959352,1.86714739825503,5.19781516944518,3.82053390533369,58969
"17501","Kazakhstan",58978,46.013,75.5707,0.00602010915346314,2.45776478637662,0.654665514263514,4.50851625226694,3.17598650936112,58978
"17503","Kazakhstan",58981,53.0152,66.5876,0.222716475568545,2.08032149430548,0.737441272881662,4.50851625226694,3.17598650936112,58981
"17505","Uzbekistan",58983,44.1032,58.5027,0.0280664202180857,1.92484824767916,1.4078122671855,0,2.72897418472011,58983
"17506","Bulgaria",58984,43.4523,25.2651,0.299015627725623,2.61374746543004,1.23063040807166,4.30393006427537,3.27061654569879,58984
"17511","Russian Federation",58990,58.0981,72.8758,0.0100354921572443,2.37782967571739,1.24799613050563,5.32502074550366,3.33487843404016,58990
"17512","China",58991,33.601,116.893,0.410525218705579,2.86352820198162,2.50644946107362,6.95136909386879,2.99627669770714,58991
"17514","China",58993,21.6742,110.575,0.283366778698908,2.97444589554735,2.29566797870175,6.95136909386879,2.99627669770714,58993
"17515","India",58994,12.1321,78.2657,0.0848509875603483,2.78514332970833,1.87355099833113,5.50520154772776,2.65874601931954,58994
"17516","Mongolia",58995,50.2203,107.91,0.0780487938344317,1.96297219778554,1.18477046465379,2.91009054559407,2.71731170571189,58995
"17519","China",58998,45.3835,128.571,0.338991430572654,2.62008645821157,2.22345386687362,6.95136909386879,2.99627669770714,58998
"17525","Ukraine",59005,46.1351,34.8859,0.127437080537061,2.70720506934845,1.04785755619165,5.28195781643865,2.91918067636586,59005
"17529","Italy",59012,39.4327,9.07705,0.11572279240006,2.66592423069865,2.30701296331466,5.76804136889562,4.34930177402526,59012
"17530","Kazakhstan",59013,50.2203,81.8589,0.220897694188361,2.38451981777246,0.692552089634742,4.50851625226694,3.17598650936112,59013
"17537","China",59023,29.7614,94.4353,0.365625056360099,2.77413229100891,2.21533978779363,6.95136909386879,2.99627669770714,59023
"17539","Mexico",59025,29.7869,-112.142,0.275342478862749,1.98968018942529,1.95404697022556,5.19781516944518,3.82053390533369,59025
"17543","Russian Federation",59032,61.704,52.2145,0.0388213653316946,2.54714445387705,1.25629579832179,5.32502074550366,3.33487843404016,59032
"17544","Russian Federation",59033,56.1441,64.7909,0.267933242728805,2.04569544407845,1.26545638649869,5.32502074550366,3.33487843404016,59033
"17551","India",59042,23.3024,76.469,0.228904971267884,2.74880155144024,1.65296994054113,5.50520154772776,2.65874601931954,59042
"17552","India",59043,30.5421,80.9606,0.360494396199367,2.8777346145157,2.12716944379662,5.50520154772776,2.65874601931954,59043
"17558","Russian Federation",59051,52.47,129.47,0.177124060573451,2.62004925687051,1.23961625636264,5.32502074550366,3.33487843404016,59051
"17562","Pakistan",59056,27.3827,68.3842,0.278728549438872,2.03372285241492,2.5332541967751,5.06566932773143,2.7175806602292,59056
"17565","India",59059,24.9512,89.0454,0.241773479580939,2.91839858664589,2.37032258720999,5.50520154772776,2.65874601931954,59059
"17566","Russian Federation",59060,56.6424,83.6555,0.201201975461678,2.44968956276003,1.24911644808963,5.32502074550366,3.33487843404016,59060
"17573","Spain",59068,40.7817,0.106369,0.448361282738913,2.36795462690077,2.34210549431961,5.40708143378234,4.21334781739129,59068
"17578","China",59074,40.0912,98.0286,0.243608699383814,2.23503218756968,2.21380462171527,6.95136909386879,2.99627669770714,59074
"17584","Russian Federation",59081,49.6437,142.94,0.0499444690970686,2.63099053849291,1.20906315511651,5.32502074550366,3.33487843404016,59081
"17599","Canada",59096,48.4596,-81.6345,0.00802934630154575,2.67910869964018,1.21914313265901,5.43420630841758,4.37324138608759,59096
"17605","France",59106,48.4596,4.6038,0.63938853057199,2.7026407802418,2.52494049006855,5.83682522770016,4.39150652613484,59106
"17606","Russian Federation",59107,55.1279,72.8758,0.273377116453084,2.29904788842232,1.25399287359166,5.32502074550366,3.33487843404016,59107
"17607","India",59109,18.2354,79.164,0.0126879016654386,2.81823178664648,1.40578737681038,5.50520154772776,2.65874601931954,59109
"17608","India",59110,25.7674,88.1471,0.218492841696648,2.88524507760805,2.21981028101338,5.50520154772776,2.65874601931954,59110
"17610","China",59112,29.7614,116.893,0.252066116645749,2.90619229333937,2.42986487134623,6.95136909386879,2.99627669770714,59112
"17612","Guatemala",59116,15.6418,-92.4142,0.336671936920835,2.98920077281141,1.94701798049041,4.86585578464168,3.22482089046339,59116
"17615","China",59119,25.7674,104.317,0.368304776722258,2.77101409697089,2.28955001678747,6.95136909386879,2.99627669770714,59119
"17622","Kazakhstan",59128,50.7932,72.8758,0.222716475568545,2.14797061156634,0.695740023675928,4.50851625226694,3.17598650936112,59128
"17626","India",59133,34.3494,74.6724,0.174540160236518,2.7338585625858,2.14893702842184,5.50520154772776,2.65874601931954,59133
"17631","China",59140,49.0536,123.181,0.238212405066619,2.49436582370568,2.21547858546811,6.95136909386879,2.99627669770714,59140
"17640","Russian Federation",59151,58.0981,31.5533,0.141673690894041,2.59035810525867,1.22907114801785,5.32502074550366,3.33487843404016,59151
"17646","Poland",59157,50.7932,21.6718,0.467905004236333,2.65524708631042,2.19343420396655,4.79177483365164,3.67849955374174,59157
"17651","United States",59162,33.601,-116.669,0.397957066903122,2.18889501846539,2.40247382879642,6.47257508985315,4.55253120853509,59162
"17199","Brazil",58592,-4.0497,-48.3968,0.365344972696459,2.95084132686976,1.83948910364191,5.98977763964001,3.58078294659351,58592
"17210","Canada",58606,58.0981,-113.076,0.0509873993213716,2.48236732600779,1.95785074127704,5.43420630841758,4.37324138608759,58606
"17213","India",58609,26.5779,72.8758,0.303121568881011,2.37336087484462,2.00933774267231,5.50520154772776,2.65874601931954,58609
"17256","China",58659,31.3165,81.8589,0.0670548188580042,2.65006456117768,2.19204223831417,6.95136909386879,2.99627669770714,58659
"17277","Brazil",58689,-4.0497,-43.9052,0.385295890044431,2.9487970654529,2.04849934220368,5.98977763964001,3.58078294659351,58689
