"","COUNTRY.x","FISHNET_ID","Latitude","Longitude","wheat_HgHa","AET_mean","wheat_Fertilizer","Pesticide","GDP_Mean","FISHNET_ID.1"
"15314","Russian Federation",56311,53.5535,45.9263,0.413258249916566,2.32666496890429,1.6316137139506,5.32502074550366,3.33487843404016,56311
"15321","Mexico",56319,24.1295,-104.991,0.526870151685685,2.77221907712043,2.14607236672549,5.19781516944518,3.82053390533369,56319
"15323","Turkey",56323,41.2222,28.7606,0.563562346629677,2.60337638818244,2.11518741563939,5.33782451404581,3.5953428256262,56323
"15326","Congo DRC",56327,-2.24386,24.3667,0.0696406278417439,2.94155875429107,0.674380530607419,0,2.26709515600535,56327
"15327","Congo DRC",56328,-11.2146,27.0617,0.35716689579409,2.788082052689,0.686007613142808,0,2.26709515600535,56328
"15330","Saudi Arabia",56331,26.5779,36.9432,0.0185982031973129,0.973897197451168,1.9380758725339,4.32570034291599,3.93411693195139,56331
"15331","Zambia",56332,-13.8618,26.1634,0.473596245390735,2.84830827129638,0.981647842252389,4.06785166051235,2.58561693011275,56332
"15332","India",56333,13.8937,76.469,0.30319679636868,2.76882522646107,2.12833529637149,5.50520154772776,2.65874601931954,56333
"15336","United States",56337,37.3243,-76.3541,0.499022235361751,2.94038800216921,1.92073933217498,6.47257508985315,4.55253120853509,56337
"15338","Turkmenistan",56340,42.7943,59.401,0.569915529697206,1.90880404811901,2.23328130807496,4.83241310188512,2.88553797188383,56340
"15341","Russian Federation",56343,58.0981,49.5196,0.325145027020851,2.4160011938214,1.63847116766363,5.32502074550366,3.33487843404016,56343
"15345","Canada",56347,52.47,-99.6008,0.0988107707540368,2.5622220344127,1.40467055077389,5.43420630841758,4.37324138608759,56347
"15346","Moldova",56348,47.2505,27.0617,0.539979584146686,2.64979830396326,1.75988388802359,0,2.73977001704329,56348
"15347","Pakistan",56349,25.7674,62.9943,0.0632958135656201,1.82375360804964,2.10739987868684,5.06566932773143,2.7175806602292,56349
"15348","United States",56350,41.457,-119.364,0.652835376187783,2.35457716189501,1.76658836678058,6.47257508985315,4.55253120853509,56350
"15350","United States",56352,38.6973,-106.787,0.209203832692003,2.40728465505567,1.26267238137352,6.47257508985315,4.55253120853509,56352
"15354","Mexico",56356,31.4581,-116.383,0.368752784845662,2.04481031681843,2.06297263741333,5.19781516944518,3.82053390533369,56356
"15363","Kazakhstan",56369,54.0851,67.4859,0.33994178994041,2.15453989692106,0.936243571476432,4.50851625226694,3.17598650936112,56369
"15374","Congo DRC",56380,0.468577,28.8583,0.0261250516388895,2.99565347261482,0.594964760023461,0,2.26709515600535,56380
"15378","Japan",56384,38.6945,140.254,0.422759569701673,2.88264818436787,2.34119552583247,5.72928874039045,4.53949600698066,56384
"15379","Greece",56385,38.0956,23.4861,0.413725408668839,2.61151468123756,1.87609578877251,4.86861505347097,4.14310934368233,56385
"15380","Russian Federation",56386,55.6394,33.3499,0.278095898604726,2.56346342728629,1.34919118930471,5.32502074550366,3.33487843404016,56386
"15384","Chad",56391,14.7695,20.7735,0.386784030622328,2.36865760630577,0.594927408165103,2.46982201597816,2.33187050378788,56391
"15388","Russian Federation",56395,56.6424,96.232,0.320946848956895,2.20884428934074,1.45029486730255,5.32502074550366,3.33487843404016,56395
"15393","United States",56401,37.9899,-101.397,0.542310666350513,2.58474840761838,2.19719133301716,6.47257508985315,4.55253120853509,56401
"15397","Turkey",56405,40.0912,30.6549,0.519156985871159,2.68925599116582,2.07980811731185,5.33782451404581,3.5953428256262,56405
"15398","Russian Federation",56406,46.013,47.7229,0.239013997522177,2.56405987182048,1.27448325344723,5.32502074550366,3.33487843404016,56406
"15399","Russian Federation",56407,56.1441,38.7398,0.435401726865401,2.54766484365533,1.47226871157002,5.32502074550366,3.33487843404016,56407
"15401","United States",56409,42.7943,-97.8041,0.533122931831913,2.74469104367391,1.96733699919632,6.47257508985315,4.55253120853509,56409
"15403","United Kingdom",56411,53.0152,-2.58267,0.904866812743076,2.69286264970227,2.44447932614164,5.3694440804306,4.4645225202218,56411
"15413","Chad",56424,13.8937,18.0785,0.446737672878607,2.47719018481228,0.611999008092912,2.46982201597816,2.33187050378788,56424
"15414","Kazakhstan",56426,53.5535,73.7741,0.27962299596771,2.15268866619424,1.10823693613567,4.50851625226694,3.17598650936112,56426
"15415","United States",56427,46.013,-91.5159,0.494286673924857,2.78420110241696,1.85336328297631,6.47257508985315,4.55253120853509,56427
"15416","Mexico",56428,22.4701,-103.194,0.441270086238423,2.72221511292797,2.14379001130569,5.19781516944518,3.82053390533369,56428
"15420","Eritrea",56431,17.3326,38.6122,0.0333773542725733,2.32316612673196,0.752267884188917,2.26245108973043,2.50106388530586,56431
"15429","Czech Republic",56441,50.2203,14.4853,0.724041590260092,2.74647974577559,2.28229480066818,0,3.84684297444479,56441
"15432","Canada",56445,52.47,-112.177,0.525102081127706,2.38923993774951,1.86851163381715,5.43420630841758,4.37324138608759,56445
"15440","United States",56454,48.4596,-97.8041,0.547021994822888,2.65149722939072,2.00140423566698,6.47257508985315,4.55253120853509,56454
"15442","China",56456,24.1295,106.113,0.257936115979942,2.89143789225054,2.24791793003912,6.95136909386879,2.99627669770714,56456
"15443","Pakistan",56457,32.0845,70.1808,0.325028202205975,2.29014727990637,2.32153918633776,5.06566932773143,2.7175806602292,56457
"15444","Peru",56459,-7.41142,-79.4855,0.212187603071766,1.42558079608388,1.62779542599122,4.21937492462626,3.31522015660823,56459
"15447","Thailand",56462,16.5103,103.418,0.214843844340306,2.96311574716961,2.29321589334708,5.32023770690539,3.32253163472896,56462
"15448","Kazakhstan",56463,50.7932,62.096,0.145524223812359,1.98175929977961,0.793889875187049,4.50851625226694,3.17598650936112,56463
"15451","China",56467,45.3835,88.1471,0.059483024710468,1.71291013607887,2.32700971526776,6.95136909386879,2.99627669770714,56467
"15452","Ukraine",56468,49.6405,28.8583,0.519098819004748,2.53131161451358,1.80438789352733,5.28195781643865,2.91918067636586,56468
"15453","Canada",56470,42.7943,-80.7362,0.642120990831008,2.80857667094836,1.9002322032143,5.43420630841758,4.37324138608759,56470
"15455","India",56472,26.5779,92.6387,0.31526266244891,2.8949552689932,1.97789082245779,5.50520154772776,2.65874601931954,56472
"15456","United States",56473,43.4523,-100.499,0.487588784604702,2.58009641538973,1.98168435464751,6.47257508985315,4.55253120853509,56473
"15457","United States",56474,35.0911,-86.126,0.6201962125698,2.92532897712884,2.13664870100701,6.47257508985315,4.55253120853509,56474
"15459","Ethiopia",56478,9.46803,34.2482,0.222748392699277,2.8078328953412,1.27398318525817,3.63648789635337,2.09437779351545,56478
"15462","United States",56482,34.3494,-87.9227,0.566726216879969,2.93172416792324,2.15066958179336,6.47257508985315,4.55253120853509,56482
"15465","China",56486,28.9746,117.792,0.348640035309564,2.90070029807974,2.26588748592867,6.95136909386879,2.99627669770714,56486
"15466","China",56487,42.7943,113.3,0.25100210998164,2.47126551013349,2.21439229640987,6.95136909386879,2.99627669770714,56487
"15467","China",56488,32.0845,109.707,0.485208784141514,2.83457774859733,2.44787938384964,6.95136909386879,2.99627669770714,56488
"15470","Russian Federation",56490,59.0367,97.1303,0.0584331169898295,2.36471846322032,1.27431098452755,5.32502074550366,3.33487843404016,56490
"15472","China",56492,35.0911,118.69,0.763252843225807,2.78122307631273,2.52213896759769,6.95136909386879,2.99627669770714,56492
"15476","India",56497,21.6424,72.9661,0.431850392799241,2.7772843819093,1.95799557705841,5.50520154772776,2.65874601931954,56497
"15478","Canada",56500,47.8586,-89.7193,0.15766898654347,2.74372668978944,1.31423094354596,5.43420630841758,4.37324138608759,56500
"15479","Russian Federation",56501,53.0152,34.2482,0.091636302708157,2.49717656058907,1.2576671412566,5.32502074550366,3.33487843404016,56501
"15480","United States",56502,45.3835,-85.2277,0.382617572713935,2.75139596714515,1.71054315112259,6.47257508985315,4.55253120853509,56502
"15482","China",56504,46.6353,124.08,0.433262913285796,2.64402806432463,2.18418606973577,6.95136909386879,2.99627669770714,56504
"15483","Congo DRC",56505,-5.85147,25.2651,0.33451611397461,2.8628392152112,0.672343690686286,0,2.26709515600535,56505
"15486","Sudan",56508,19.0916,30.6549,0.0656792460075045,1.28704152937605,1.07352441233896,3.72320931040511,2.58970408801578,56508
"15488","United States",56510,37.9899,-79.8378,0.340576293170777,2.8764721496076,1.83911537334758,6.47257508985315,4.55253120853509,56510
"15491","United States",56513,37.9899,-85.2277,0.60822603616865,2.88486613629199,2.25687350711973,6.47257508985315,4.55253120853509,56513
"15496","Russian Federation",56520,52.47,116.893,0.276456147508225,2.26055404798498,1.34037642605943,5.32502074550366,3.33487843404016,56520
"15503","Turkey",56527,37.9899,45.028,0.28331584427649,2.49672378035522,1.75572686252019,5.33782451404581,3.5953428256262,56527
"15504","United States",56528,33.601,-87.0244,0.398400893224699,2.94694619169871,1.89447349298471,6.47257508985315,4.55253120853509,56528
"15505","Uganda",56530,1.37279,33.3499,0.41871549405034,2.96001326235718,0.686418226765532,2.79028516403324,2.42066321182124,56530
"15506","Mongolia",56531,49.6405,114.198,0.342175244107159,2.20203073975255,0.696935511624348,2.91009054559407,2.71731170571189,56531
"15508","United States",56533,30.6461,-88.8203,0.263772882931745,2.95734499407727,2.0424141422607,6.47257508985315,4.55253120853509,56533
"15509","Ecuador",56534,-1.33998,-78.9395,0.182261960241939,2.78748788486164,0.828591633674097,5.00241662707248,3.30639568540983,56534
"15511","Mexico",56536,18.2354,-100.499,0.0658393157238211,2.89013646629252,1.47429459513787,5.19781516944518,3.82053390533369,56536
"15512","Mali",56537,15.6418,-10.6676,0.259032468621436,2.55129384811387,0.465481362803978,2.56348108539441,2.49413466181068,56537
"15525","United States",56552,38.7097,-77.1414,0.652235392098298,2.89747490449934,2.07746482172933,6.47257508985315,4.55253120853509,56552
"15528","Mali",56555,14.7695,-12.4642,0.115582692973818,2.71994259447198,0.897539718999569,2.56348108539441,2.49413466181068,56555
"15531","United States",56558,31.3424,-81.6925,0.292903285675324,2.9543085677476,1.94478914075772,6.47257508985315,4.55253120853509,56558
"15533","Kenya",56560,4.08244,40.5364,0.400612194567903,2.46134039154459,1.44908809735547,4.28046454662692,2.62407708852023,56560
"15536","Cameroon",56564,7.6799,15.3836,0.285238492997602,2.86853948312415,1.15071458658785,3.65791593682995,2.86238456188045,56564
"15538","China",56566,35.0911,95.3336,0.61296633720073,2.32568910802438,2.12605356542509,6.95136909386879,2.99627669770714,56566
"15539","Poland",56569,54.6099,23.4684,0.651856553687809,2.67857798910485,1.82087829420016,4.79177483365164,3.67849955374174,56569
"15541","China",56571,25.7674,114.198,0.305532299898513,2.88363102132607,2.1177645990199,6.95136909386879,2.99627669770714,56571
"15546","Romania",56580,47.8586,23.4684,0.541726379330441,2.6338440323977,1.90234625437823,4.8616001175705,3.27944081689166,56580
"15548","Ethiopia",56582,11.2468,35.1465,0.22536440984322,2.83505799140495,1.24104283589184,3.63648789635337,2.09437779351545,56582
"15552","Russian Federation",56586,51.918,107.012,0.108268949791355,2.11628349917766,1.32488340052209,5.32502074550366,3.33487843404016,56586
"15555","Congo DRC",56589,1.37279,27.96,0.0179359907746831,3.01619735351244,0.499462800811063,0,2.26709515600535,56589
"15560","Turkey",56594,37.9899,33.3499,0.491832204700532,2.50473778469841,1.95047377433405,5.33782451404581,3.5953428256262,56594
"15565","Belarus",56599,55.1279,30.6549,0.373076673145067,2.56708240771635,2.00115539647465,4.53504081325116,3.15253405831716,56599
"15568","Ethiopia",56602,4.98391,37.8415,0.166707619565496,2.7480333558878,1.05352082259521,3.63648789635337,2.09437779351545,56602
"15572","Egypt",56606,24.9512,32.4516,0.252766990418956,0.180378504837701,2.45177515384965,4.53804562440914,3.11157238883648,56606
"15579","Afghanistan",56614,30.5421,63.8926,0.031959018292404,1.57595718880219,1.68926401328305,0,2.26964184190232,56614
"15580","China",56616,21.7035,109.746,0.400486438772156,2.97051014328483,2.17822262080933,6.95136909386879,2.99627669770714,56616
"15581","Angola",56617,-5.85146,13.5872,0.157607855476493,2.82300431221978,0.687334352799226,2.44870631990508,2.7855635422284,56617
"15583","Congo DRC",56619,-1.33998,27.96,0.0513891152839663,2.96466082087941,0.579195741251294,0,2.26709515600535,56619
"15584","India",56620,32.846,74.6724,0.469001852740343,2.58632938915622,2.26117944197183,5.50520154772776,2.65874601931954,56620
"15585","China",56623,26.5779,100.724,0.552506106916742,2.77519854578982,2.25678221949369,6.95136909386879,2.99627669770714,56623
"15586","China",56624,40.7776,113.3,0.36289806681364,2.53571596994335,2.25261541175729,6.95136909386879,2.99627669770714,56624
"15590","Kenya",56629,2.27666,36.0448,0.138063350177516,2.33998942103794,1.55168711303722,4.28046454662692,2.62407708852023,56629
"15594","Peru",56633,-11.9825,-76.8964,0.113943351638691,2.20081142705983,1.61654079704351,4.21937492462626,3.31522015660823,56633
"15595","Chad",56634,13.0145,13.587,0.240340135072443,2.54240301556093,0.972110527750086,2.46982201597816,2.33187050378788,56634
"15596","Serbia",56635,43.4523,20.7735,0.500211195103857,2.68557647485663,2.00267415788165,0,3.37135451473944,56635
"15597","Uzbekistan",56636,40.0912,63.8926,0.328770233205095,2.25231835454594,2.24597110169366,0,2.72897418472011,56636
"15600","Congo DRC",56640,-8.54258,27.96,0.342751986862382,2.84239004623585,0.66179673395808,0,2.26709515600535,56640
"15604","China",56648,30.5923,120.456,0.640126099179553,2.88765078461208,2.35264828901314,6.95136909386879,2.99627669770714,56648
"15606","China",56652,25.7674,105.215,0.354728706581845,2.8197827944532,2.30566293404093,6.95136909386879,2.99627669770714,56652
"15608","India",56654,16.5103,78.2657,0.224146267583244,2.71320544004117,2.13212090963215,5.50520154772776,2.65874601931954,56654
"15610","China",56658,27.3827,111.503,0.48545421444128,2.84479326224023,2.38225391930167,6.95136909386879,2.99627669770714,56658
"15613","Mexico",56662,24.9512,-104.991,0.438348684791806,2.68926920871422,2.10796273265206,5.19781516944518,3.82053390533369,56662
"15616","China",56665,43.4523,87.2488,0.687213164634727,1.39378404886747,2.33442282144635,6.95136909386879,2.99627669770714,56665
"15617","Sweden",56668,55.3673,13.3145,0.755104300185793,2.68149428665909,2.11591205759366,4.11223623086894,4.48925689329624,56668
"15620","China",56671,41.457,99.8252,0.0206218863903637,2.3294099873631,2.20262919061941,6.95136909386879,2.99627669770714,56671
"15621","Ethiopia",56674,4.98391,41.4347,0.0921077168284744,2.39946253762138,0.901315471746129,3.63648789635337,2.09437779351545,56674
"15626","Kazakhstan",56680,49.6405,54.9095,0.0678788997402727,2.08923204737034,0.809175692005489,4.50851625226694,3.17598650936112,56680
"15629","United States",56683,36.5542,-102.296,0.55086874970658,2.53297038091416,2.2078328196585,6.47257508985315,4.55253120853509,56683
"15630","Mozambique",56684,-12.1,39.6381,0.291424350894459,2.78799992898244,0.609998394496444,2.72916478969277,2.50009459561958,56684
"15631","Russian Federation",56685,54.0851,47.7229,0.47086124900363,2.29673699228617,1.56308995303431,5.32502074550366,3.33487843404016,56685
"15206","Brazil",56173,-14.7378,-50.1934,0.0219159392864805,2.89586960812167,1.8826439471128,5.98977763964001,3.58078294659351,56173
"15224","Italy",56195,40.2697,14.932,0.564959987576146,2.56437012251532,2.10832728459207,5.76804136889562,4.34930177402526,56195
"15256","Colombia",56239,11.0538,-73.5378,0.333559211916943,2.94997923874672,1.84875071809156,5.6784582838221,3.39165397941092,56239
"15258","India",56241,14.7695,79.164,0.116611452409012,2.75587939090227,1.88558625993947,5.50520154772776,2.65874601931954,56241
"15291","Colombia",56286,5.88412,-69.0581,0.0488678165026373,2.99459469228245,1.71280846219871,5.6784582838221,3.39165397941092,56286
"15296","Mexico",56292,23.9248,-109.845,0.650603016328953,2.32551810677584,1.88641670888166,5.19781516944518,3.82053390533369,56292
"15298","Mexico",56294,25.7674,-103.194,0.0548662510130632,2.32967022697831,1.50936249824475,5.19781516944518,3.82053390533369,56294
"15328","United States",56329,35.826,-100.499,0.393443389193713,2.61007686000271,2.12878474430905,6.47257508985315,4.55253120853509,56329
